Date,EM_SCB,EM_SCE,EM_TSM,EM_VAL,G_RE,IN_SCB,IN_SCE,IN_SCV,IN_VAL,US_1Y,US_2Y,US_3G,US_5Y,US_LCB,US_LCG,US_LCV,US_MIC,US_NQ,US_SCB,US_SCE,US_SCG,US_SCV,US_SP,US_TSM,USC
1936-09-30,135.78788,124.41798,113.89537,77.02039,104.59701,135.78788,122.24475,77.02039,91.19563,113.05108,145.7636,145.7636,145.7636,120.04983,81.99696,91.19563,118.19944,178.66337,135.78788,122.89091,137.19409,77.02039,141.6626,123.77847,118.48756
1936-10-31,143.88664,133.82149,123.6285,81.91444,111.0394,143.88664,131.14852,81.91444,101.34304,113.06204,146.10857,146.10857,146.10857,129.01162,87.18329,101.34304,125.42396,187.84667,143.88664,131.8479,142.28207,81.91444,152.63465,132.80069,127.37417
1936-11-30,156.8293,144.11059,130.17096,90.00404,121.51637,156.8293,137.17308,90.00404,102.9534,113.06012,147.2736,147.2736,147.2736,132.44604,89.50596,102.9534,138.86269,207.13852,156.8293,137.91118,157.74343,90.00404,154.67446,137.10817,132.46164
1936-12-31,161.69926,149.14769,134.93535,94.45891,126.41037,161.69926,139.66617,94.45891,107.29283,113.05198,146.41303,146.41303,146.41303,132.22506,87.30127,107.29283,143.69273,211.90271,161.69926,140.42458,160.94657,94.45891,154.22683,137.36373,134.27163
1937-01-31,173.468,159.09337,142.62488,102.73341,136.54726,173.468,145.26415,102.73341,111.71243,113.05345,145.93377,145.93377,145.93377,136.11173,91.00218,111.71243,155.82794,228.0285,173.468,146.05998,172.49127,102.73341,160.24152,141.9795,139.63666
1937-02-28,179.00871,165.29691,148.69219,111.52042,144.56757,179.00871,148.57041,111.52042,117.64881,113.06148,146.01238,146.01238,146.01238,137.32236,91.35924,117.64881,160.70145,232.04181,179.00871,149.39166,178.13294,111.52042,163.29717,143.59946,142.61184
1937-03-31,178.54643,167.62254,151.99461,113.80828,145.86381,178.54643,149.88754,113.80828,123.17854,113.06611,143.59539,143.59539,143.59539,136.86473,89.73819,123.17854,160.37371,225.05735,178.54643,150.72353,172.76776,113.80828,162.03341,143.17492,143.64264
1937-04-30,160.5038,150.86396,138.19348,100.03072,129.66474,160.5038,137.59676,100.03072,113.25682,113.09381,144.2454,144.2454,144.2454,127.24968,83.54386,113.25682,142.07476,203.22678,160.5038,138.37173,155.32858,100.03072,148.92248,132.68894,132.14019
1937-05-31,156.60139,147.02025,135.03153,96.26829,125.64992,156.60139,135.37297,96.26829,110.82773,113.15421,145.3784,145.3784,145.3784,126.55449,84.79244,110.82773,138.94124,201.31645,156.60139,136.14234,154.7986,96.26829,148.55985,131.71854,130.25035
1937-06-30,144.55145,135.85911,126.17252,86.77989,114.62359,144.55145,128.3896,86.77989,104.81339,113.17967,145.17729,145.17729,145.17729,121.75569,82.23453,104.81339,126.79718,184.72798,144.55145,129.12609,143.61564,86.77989,141.06798,126.23812,123.82226
1937-07-31,157.9544,148.06569,137.90489,94.20615,124.8421,157.9544,139.59393,94.20615,114.58752,113.20445,146.00853,146.00853,146.00853,132.66717,88.49149,114.58752,139.23291,207.32021,157.9544,140.40115,159.29028,94.20615,155.81593,137.57992,134.92948
1937-08-31,150.24656,140.20307,130.38065,89.33305,118.56716,150.24656,132.68453,89.33305,107.67511,113.22109,145.35976,145.35976,145.35976,126.15127,84.16791,107.67511,131.95803,195.81394,150.24656,133.45882,151.88965,89.33305,148.29127,130.82015,128.07786
1937-09-30,119.18104,111.92371,105.38804,68.67354,92.59933,119.18104,111.59482,68.67354,88.658,113.25132,146.51983,146.51983,146.51983,110.01114,73.65607,88.658,103.50413,153.85101,119.18104,112.2527,120.25301,68.67354,127.48986,113.12555,108.46825
1937-10-31,106.07046,99.21245,92.96462,60.69943,82.12996,106.07046,100.27818,60.69943,77.5084,113.25891,146.97092,146.97092,146.97092,99.63879,66.78226,77.5084,92.42201,134.83503,106.07046,100.87496,107.28192,60.69943,114.98183,102.31274,97.4876
1937-11-30,94.11585,88.52835,83.85657,53.40587,72.56745,94.11585,91.28777,53.40587,71.05644,113.27103,147.5636,147.5636,147.5636,91.72044,61.50955,71.05644,81.32622,119.84137,94.11585,91.8361,94.91038,53.40587,105.02785,93.89977,88.9652
1937-12-31,83.3754,79.59822,77.20571,46.57944,63.78892,83.3754,85.83435,46.57944,67.89406,113.26412,148.45691,148.45691,148.45691,88.38495,60.94397,67.89406,71.58271,101.90112,83.3754,86.35451,81.50837,46.57944,100.20655,89.87876,84.18121
1938-01-31,87.09334,82.43877,78.83096,48.55221,66.562,87.09334,86.89465,48.55221,67.72493,113.25664,149.6938,149.6938,149.6938,88.5026,60.7868,67.72493,75.41866,108.4126,87.09334,87.42556,85.56415,48.55221,101.72628,90.29292,84.94884
1938-02-28,92.57745,87.68715,84.02115,51.09559,70.40105,92.57745,92.25282,51.09559,72.37837,113.25076,150.44881,150.44881,150.44881,93.63314,64.73582,72.37837,79.98355,116.57607,92.57745,92.82083,92.77216,51.09559,108.57785,95.57298,90.1245
1938-03-31,66.25908,62.42493,59.95345,35.57081,49.69882,66.25908,68.72551,35.57081,51.48916,113.23139,150.24069,150.24069,150.24069,71.73334,50.02286,51.48916,56.38675,80.08776,66.25908,69.1533,65.01399,35.57081,81.57704,72.80908,67.49192
1938-04-30,79.1017,74.11255,70.39787,42.54536,59.38759,79.1017,79.77208,42.54536,59.44904,113.23399,153.68025,153.68025,153.68025,81.75882,55.76606,59.44904,67.96315,98.38781,79.1017,80.27209,79.36829,42.54536,93.38172,83.30785,77.87881
1938-05-31,73.32274,68.74107,65.34357,39.34369,54.98368,73.32274,75.57887,39.34369,55.2558,113.2246,154.01261,154.01261,154.01261,78.91498,54.55399,55.2558,62.73376,87.9587,73.32274,76.05661,73.43432,39.34369,90.30106,80.11698,74.07624
1938-06-30,96.11827,89.92251,84.71574,52.30167,72.58525,96.11827,95.47131,52.30167,70.84011,113.21474,155.14701,155.14701,155.14701,97.27868,67.1957,70.84011,82.57266,121.91076,96.11827,96.0786,96.37726,52.30167,112.90071,99.31285,93.11654
1938-07-31,108.38036,100.46449,93.45368,59.72516,82.36643,108.38036,103.77186,59.72516,76.41633,113.19731,155.28876,155.28876,155.28876,103.8355,71.18516,76.41633,93.86774,138.67349,108.38036,104.43675,109.32304,59.72516,121.29984,106.57706,100.75975
1938-08-31,102.26103,94.34243,88.19298,54.47892,76.42364,102.26103,99.61161,54.47892,72.12765,113.19086,155.49618,155.49618,155.49618,101.38232,70.90986,72.12765,88.07681,130.20054,102.26103,100.25507,104.29604,54.47892,118.56077,103.72957,97.06611
1938-09-30,100.41304,92.84778,87.28702,52.99598,74.69296,100.41304,99.47955,52.99598,71.94923,113.20014,155.2733,155.2733,155.2733,102.49763,71.92467,71.94923,85.88672,126.11225,100.41304,100.12716,102.32651,52.99598,120.52698,104.59567,97.23027
1938-10-31,114.64447,105.28702,96.82712,61.896,86.25792,114.64447,109.06741,61.896,77.47945,113.20071,156.70363,156.70363,156.70363,109.71919,77.15059,77.47945,99.30112,146.0632,114.64447,109.78245,116.7831,61.896,129.88156,112.72264,106.04674
1938-11-30,110.97971,101.93802,94.17235,58.82609,82.74014,110.97971,106.83095,58.82609,75.70758,113.1192,156.66393,156.66393,156.66393,107.9765,76.10938,75.70758,95.00271,139.51957,110.97971,107.53682,110.70816,58.82609,126.33125,110.72465,103.87024
1938-12-31,116.27034,106.99792,99.0816,61.5803,86.64927,116.27034,111.73584,61.5803,79.99177,113.10993,157.45535,157.45535,157.45535,112.39345,79.27725,79.99177,98.51871,146.41184,116.27034,112.47949,117.38375,61.5803,131.39246,115.33168,108.46412
1939-01-31,106.23137,97.50576,90.62772,55.56854,78.67899,106.23137,103.61084,55.56854,73.24822,113.09251,157.88751,157.88751,157.88751,106.07497,75.2665,73.24822,89.55421,136.60224,106.23137,104.30604,107.91722,55.56854,122.54015,108.48608,100.96319
1939-02-28,111.49107,102.18359,94.76,58.72333,82.86017,111.49107,107.68473,58.72333,76.30125,113.09138,159.1665,159.1665,159.1665,109.59564,76.86861,76.30125,93.79354,139.55285,111.49107,108.41248,112.15006,58.72333,127.32216,112.26687,104.82018
1939-03-31,90.11408,82.80731,78.44353,45.54304,65.61762,90.11408,91.6975,45.54304,64.65482,113.06955,160.42944,160.42944,160.42944,97.40978,69.95558,64.65482,75.47829,116.05215,90.11408,92.32262,92.18522,45.54304,110.27907,98.85573,90.16282
1939-04-30,90.12682,82.50327,77.92209,45.9154,65.8905,90.12682,91.40931,45.9154,63.78612,113.05394,161.02538,161.02538,161.02538,97.18571,69.94102,63.78612,75.73398,119.55693,90.12682,92.03709,91.72687,45.9154,109.97779,98.63883,89.82394
1939-05-31,98.8869,89.88081,84.1489,50.0588,72.06566,98.8869,98.26531,50.0588,67.78067,113.04976,162.52866,162.52866,162.52866,103.45839,74.11772,67.78067,82.81265,132.88752,98.8869,98.94477,102.08458,50.0588,118.03476,105.32896,96.27285
1939-06-30,90.41917,81.86258,77.18308,44.52665,64.99805,90.41917,91.48793,44.52665,62.36304,113.05191,162.53348,162.53348,162.53348,98.26843,71.58986,62.36304,75.65275,121.53893,90.41917,92.12548,95.12068,44.52665,110.81021,99.71394,90.14329
1939-07-31,103.5889,93.40972,86.65498,51.44419,74.78056,103.5889,101.89999,51.44419,68.58611,113.04196,163.15479,163.15479,163.15479,107.7955,78.41712,68.58611,86.47527,143.40378,103.5889,102.6147,110.45812,51.44419,123.0544,109.84769,100.06664
1939-08-31,91.88937,83.30825,78.42808,44.91864,65.81478,91.88937,93.15673,44.91864,63.30943,113.02421,160.74282,160.74282,160.74282,101.13531,74.68558,63.30943,76.38882,122.39513,91.88937,93.81525,96.79103,44.91864,115.08245,102.50927,92.13815
1939-09-30,122.75221,112.98247,104.46036,70.01589,95.25361,122.75221,115.072,70.01589,84.07374,113.0241,156.50189,156.50189,156.50189,116.63314,83.02345,84.07374,105.6411,171.7938,122.75221,115.89013,133.27428,70.01589,134.33148,119.81686,112.1893
1939-10-31,121.59603,110.66131,102.04968,67.25829,92.92923,121.59603,113.69896,67.25829,80.98521,113.01528,161.41616,161.41616,161.41616,116.02251,83.51101,80.98521,104.02948,177.53172,121.59603,114.51312,133.87548,67.25829,132.68068,119.17103,110.93272
1939-11-30,111.64311,101.00334,93.89481,58.37411,82.98846,111.64311,107.07735,58.37411,74.67085,113.00636,162.58685,162.58685,162.58685,112.41963,82.24546,74.67085,94.48709,168.53086,111.64311,107.84982,123.38299,58.37411,127.40649,114.85789,105.08906
1939-12-31,115.07618,103.33323,96.132,59.07816,84.76488,115.07618,109.83977,59.07816,75.93298,112.99743,164.31705,164.31705,164.31705,115.76051,85.67988,75.93298,97.05287,176.03048,115.07618,110.63756,130.6938,59.07816,130.85271,118.32108,107.89102
1940-01-31,112.7821,100.3296,92.69213,56.89393,82.35302,112.7821,106.82445,56.89393,72.01254,112.98816,164.06017,164.06017,164.06017,112.96592,84.32728,72.01254,94.90618,171.61212,112.7821,107.60588,125.1997,56.89393,126.45253,115.49029,104.92548
1940-02-29,116.73245,103.43533,95.06569,58.79978,85.17463,116.73245,108.98309,58.79978,73.17824,112.97867,164.62021,164.62021,164.62021,114.33782,85.237,73.17824,98.44273,179.90098,116.73245,109.78569,130.27504,58.79978,128.13156,117.14997,106.80038
1940-03-31,120.23046,105.99204,97.44097,59.67365,87.08372,120.23046,111.24949,59.67365,74.6422,112.96737,166.03935,166.03935,166.03935,116.54625,87.60286,74.6422,101.72047,186.17953,120.23046,112.07426,136.38351,59.67365,129.71604,119.5311,109.01067
1940-04-30,123.36243,108.22887,98.6787,62.33728,90.16154,123.36243,111.89178,62.33728,74.59405,112.95709,166.05374,166.05374,166.05374,116.49005,87.68206,74.59405,104.51101,189.08393,123.36243,112.72692,142.8414,62.33728,129.39836,119.75476,109.45838
1940-05-31,89.16489,78.69459,73.17354,43.20917,63.83164,89.16489,84.62069,43.20917,56.71225,112.92852,162.48635,162.48635,162.48635,91.72882,71.10792,56.71225,75.09722,138.42834,89.16489,85.25792,103.16378,43.20917,99.78218,93.47388,83.7109
1940-06-30,94.57888,83.44819,77.98701,45.8893,67.74917,94.57888,90.31606,45.8893,60.72999,112.92185,165.49782,165.49782,165.49782,97.86119,73.33526,60.72999,79.61056,146.06959,94.57888,91.00044,107.72279,45.8893,107.85516,99.73993,89.36259
1940-07-31,98.84676,86.97646,81.15106,47.65856,70.58379,98.84676,93.46215,47.65856,62.91736,112.92389,165.52325,165.52325,165.52325,100.81766,75.48098,62.91736,82.7346,152.42361,98.84676,94.17492,112.79869,47.65856,111.52957,102.8902,92.35962
1940-08-31,101.24934,89.14445,83.40081,48.67564,72.19477,101.24934,95.62564,48.67564,64.8766,112.90571,166.20565,166.20565,166.20565,102.99781,76.57372,64.8766,84.84236,156.37139,101.24934,96.35962,115.10813,48.67564,115.43143,105.14415,94.49153
1940-09-30,105.49382,92.26915,85.45391,50.85728,75.32589,105.49382,98.30978,50.85728,65.35107,112.89633,166.9728,166.9728,166.9728,105.27713,79.46016,65.35107,88.89573,167.1141,105.49382,99.06918,121.28345,50.85728,116.85251,107.65702,96.90949
1940-10-31,111.21198,98.24566,91.48063,54.82919,80.3088,111.21198,103.21021,54.82919,71.0267,112.88696,167.55949,167.55949,167.55949,108.15058,77.89334,71.0267,93.69918,172.34477,111.21198,104.01241,126.38887,54.82919,121.78532,110.90786,101.16591
1940-11-30,111.51372,98.78936,91.71306,54.97432,80.52404,111.51372,102.78076,54.97432,71.19491,112.87759,168.46912,168.46912,168.46912,106.2232,74.60147,71.19491,94.18365,170.03535,111.51372,103.58483,127.83261,54.97432,117.93837,109.12471,100.24961
1940-12-31,110.6456,98.27444,91.66862,54.10619,79.57481,110.6456,102.96273,54.10619,71.68015,112.86732,168.91331,168.91331,168.91331,107.14006,76.2014,71.68015,92.78182,165.59743,110.6456,103.7734,126.68621,54.10619,118.04958,109.88276,100.57119
1941-01-31,106.96938,95.25507,88.70115,53.79877,78.0268,106.96938,99.19107,53.79877,69.42093,112.84825,168.90312,168.90312,168.90312,102.57821,72.47689,69.42093,90.91616,161.87149,106.96938,99.97724,121.05134,53.79877,112.58223,105.30981,96.79885
1941-02-28,104.85089,93.60666,87.46077,52.4539,76.27889,104.85089,97.63342,52.4539,68.85424,112.8285,168.0952,168.0952,168.0952,101.17189,70.31321,68.85424,88.69626,159.86428,104.85089,98.41224,116.84541,52.4539,111.91147,103.78979,95.29775
1941-03-31,105.90055,95.16792,88.91334,54.23055,77.95251,105.90055,98.80353,54.23055,70.45204,112.83008,169.2266,169.2266,169.2266,101.99555,71.03804,70.45204,90.32696,159.94421,105.90055,99.5966,117.45137,54.23055,112.70112,104.67258,96.35823
1941-04-30,99.63278,90.49099,85.03846,51.67156,73.8065,99.63278,93.83035,51.67156,68.48111,112.81124,169.77043,169.77043,169.77043,96.49879,67.3042,68.48111,84.9769,149.62781,99.63278,94.58848,108.57052,51.67156,105.79874,98.95503,91.39645
1941-05-31,100.71083,91.99072,87.33245,52.71082,74.94803,100.71083,95.53031,52.71082,71.43481,112.80481,169.94762,169.94762,169.94762,97.87044,68.22046,71.43481,85.90562,149.6727,100.71083,96.30691,110.47897,52.71082,107.73062,100.33692,92.86306
1941-06-30,107.10994,97.68096,92.28634,56.95324,80.3452,107.10994,100.9409,56.95324,75.00009,112.79826,170.87769,170.87769,170.87769,103.51785,73.6705,75.00009,91.67266,156.31817,107.10994,101.7663,115.02341,56.95324,113.9525,106.18946,98.12977
1941-07-31,119.53937,109.25153,101.81487,67.24923,92.26936,119.53937,109.35195,67.24923,81.78428,112.81947,170.85918,170.85918,170.85918,108.92357,76.50826,81.78428,103.87621,173.76327,119.53937,110.25121,127.02461,67.24923,120.5467,112.43648,105.5417
1941-08-31,118.57607,108.18847,100.60293,67.69809,92.20552,118.57607,108.83619,67.69809,80.49631,112.81575,171.02058,171.02058,171.02058,108.81213,76.85824,80.49631,102.84567,173.4505,118.57607,109.73672,125.54592,67.69809,120.66266,112.26163,105.14841
1941-09-30,116.09539,106.11011,98.48468,66.50236,90.42673,116.09539,107.38914,66.50236,78.79056,112.81417,171.00188,171.00188,171.00188,107.98097,75.56544,78.79056,100.74885,166.51248,116.09539,108.28319,121.72241,66.50236,119.84264,111.29806,103.95562
1941-10-31,108.99761,100.49317,94.55068,61.88135,84.52078,108.99761,102.14058,61.88135,77.31299,112.8074,171.36845,171.36845,171.36845,102.3812,70.9337,77.31299,94.95152,158.8196,108.99761,102.99634,114.63172,61.88135,111.97066,105.45034,98.68953
1941-11-30,106.12672,98.13379,93.13727,60.11167,82.19913,106.12672,100.27625,60.11167,77.03787,112.80164,169.77416,169.77416,169.77416,100.44525,70.07128,77.03787,91.93485,158.8196,106.12672,101.12155,113.40757,60.11167,108.78834,103.41183,96.77178
1941-12-31,98.18725,90.71878,86.7478,53.83152,74.83055,98.18725,94.68963,53.83152,72.23116,112.79928,169.47818,169.47818,169.47818,95.73449,69.24209,72.23116,83.17472,145.03406,98.18725,95.49289,107.23264,53.83152,104.36511,98.35501,91.43598
1942-01-31,106.63288,98.15321,92.2917,61.89488,83.65324,106.63288,98.28817,61.89488,75.25049,112.80807,170.71295,170.71295,170.71295,95.83215,64.58597,75.25049,92.51653,160.20463,106.63288,99.12673,114.42377,61.89488,106.04644,99.17209,94.19624
1942-02-28,105.17557,96.59164,90.48848,61.00681,82.48148,105.17557,96.20133,61.00681,73.33839,112.80932,170.9536,170.9536,170.9536,93.37025,61.24972,73.33839,91.25711,158.5385,105.17557,97.02704,115.01843,61.00681,104.36125,96.74436,92.17592
1942-03-31,100.58212,91.94342,85.59853,57.53502,78.33338,100.58212,90.55369,57.53502,68.61503,112.81022,171.32912,171.32912,171.32912,87.0342,56.3805,68.61503,87.07562,150.88109,100.58212,91.33578,109.53366,57.53502,97.55773,90.39395,86.54142
1942-04-30,95.55243,87.76091,81.9485,55.04243,74.678,95.55243,86.21416,55.04243,66.19452,112.80661,171.68766,171.68766,171.68766,83.31719,54.97031,66.19452,83.23782,143.45774,95.55243,86.96334,102.75298,55.04243,93.6603,86.45842,82.61613
1942-05-31,97.65312,89.75095,83.83493,56.03508,76.17227,97.65312,89.85928,56.03508,67.78682,112.82409,171.93878,171.93878,171.93878,88.64462,58.38393,67.78682,84.42778,142.31008,97.65312,90.64448,102.90443,56.03508,101.11885,91.62095,86.49532
1942-06-30,99.52516,91.40747,85.67649,57.48246,77.88616,99.52516,91.94316,57.48246,69.46539,112.8409,172.13112,172.13112,172.13112,91.10879,61.39431,69.46539,86.07467,144.08895,99.52516,92.7511,103.9378,57.48246,103.35216,94.09953,88.58598
1942-07-31,103.69899,95.74243,90.02025,60.22625,81.37818,103.69899,96.06738,60.22625,73.59593,112.85806,172.11248,172.11248,172.11248,94.2511,62.40806,73.59593,89.93219,150.81791,103.69899,96.9162,109.30411,60.22625,106.83874,97.42536,92.25196
1942-08-31,106.37845,98.15456,92.54177,61.63254,83.37964,106.37845,98.17088,61.63254,75.81723,112.87927,172.3866,172.3866,172.3866,95.91673,63.17956,75.81723,92.40647,153.57787,106.37845,99.04313,111.75023,61.63254,108.58609,99.20507,94.17495
1942-09-30,109.83378,101.30715,95.07876,64.45596,86.64362,109.83378,100.96187,64.45596,77.51155,112.8997,171.9654,171.9654,171.9654,98.3482,65.18036,77.51155,95.78011,157.14088,109.83378,101.86387,114.18839,64.45596,111.7353,101.80546,96.74422
1942-10-31,120.65022,111.22115,104.07734,72.30464,96.18517,120.65022,108.78808,72.30464,84.55012,112.9242,172.23946,172.23946,172.23946,104.72626,69.10995,84.55012,106.07914,171.18928,120.65022,109.76509,123.65004,72.30464,119.31062,108.7674,104.08248
1942-11-30,118.53856,109.10806,101.9982,70.1672,93.92174,118.53856,107.88707,70.1672,82.65186,112.94555,172.50275,172.50275,172.50275,105.13008,70.37447,82.65186,103.90697,169.30619,118.53856,108.86148,122.28927,70.1672,119.05733,108.96256,103.43529
1942-12-31,122.69029,113.75012,107.03196,71.94388,96.75559,122.69029,113.38785,71.94388,87.91501,112.96599,172.48407,172.48407,172.48407,110.67623,73.57838,87.91501,107.37059,172.4045,122.69029,114.41739,125.46562,71.94388,125.59334,114.563,108.69257
1943-01-31,140.09077,128.70537,118.78492,86.53999,113.43173,140.09077,123.41119,86.53999,94.75405,112.98802,173.13841,173.13841,173.13841,117.85915,78.37579,94.75405,126.08815,198.36861,140.09077,124.53746,140.12803,86.53999,134.84894,122.76654,117.77729
1943-02-28,155.86489,142.5353,130.73029,99.57813,128.36272,155.86489,133.18001,99.57813,103.14232,113.00643,173.34664,173.34664,173.34664,124.53876,80.76021,103.14232,143.01475,219.8321,155.86489,134.40166,155.32407,99.57813,142.7055,130.34721,126.51066
