Date,S_US_LCB,S_US_LCV,S_US_SCB,S_US_MIC,S_US_SCV,R_G_RE,S_IN_VAL,S_IN_SCB,S_IN_SCV,S_EM_TSM,S_EM_VAL,S_EM_SCB,B_US_1Y,B_G_2Y,B_US_3G,B_G_5Y,S_US_NQ,S_US_LCG,S_US_SCG,S_US_TSM,S_US_SCE,S_IN_SCE,S_USC,S_EM_SCE,S_US_SP,B_US_LT,R_COM,R_GLD,R_SLV,S_G_TSM
1943-03-31,131.32319,111.54826,173.5916,161.49558,115.58432,145.97867,111.54826,173.5916,115.58432,143.49151,115.58432,173.5916,113.03107,173.69518,173.69518,173.69518,245.59642,83.154,172.29851,138.20414,145.89909,144.56628,136.28676,158.88578,150.48938,184.7941918,112.149598,176.5873043,79.04,134.9739707
1943-04-30,131.96878,112.2374,179.87285,168.45236,122.59945,153.04964,112.2374,179.87285,122.59945,146.5308,122.59945,179.87285,113.05277,174.08073,174.08073,174.08073,247.51207,82.55867,170.65582,139.36109,148.24295,146.8815,138.13263,164.29533,151.00917,185.4779303,112.1496092,176.5873219,79.04,135.4461355
1943-05-31,139.11236,119.14147,195.88144,186.70518,134.72501,167.4289,119.14147,195.88144,134.72501,157.55816,134.72501,195.88144,113.06973,175.04839,175.04839,175.04839,264.51615,87.27596,185.73172,147.3831,157.709,156.25327,146.75043,177.83697,159.34789,186.664989,112.1496204,176.5873396,79.04,138.2404584
1943-06-30,141.80581,119.08551,198.05501,187.59076,135.64302,168.92826,119.08551,198.05501,135.64302,158.39532,135.64302,198.05501,113.09268,175.61059,175.61059,175.61059,264.35744,88.42556,185.20331,150.11522,159.86231,158.37889,148.83685,179.27232,162.90071,187.187651,112.1496316,176.5873572,79.04,138.7976252
1943-07-31,135.54472,113.81276,183.18195,172.34975,123.5596,155.0611,113.81276,183.18195,123.5596,148.9413,123.5596,183.18195,113.11428,175.95244,175.95244,175.95244,251.66828,84.34455,175.61367,142.99854,150.96566,149.55688,140.91598,166.40722,154.32692,187.2063698,112.1496429,176.5873749,79.04,136.5196083
1943-08-31,137.40451,114.52899,184.44409,172.52065,124.68212,156.29964,114.52899,184.44409,124.68212,149.92305,124.68212,184.44409,113.13634,175.96927,175.96927,175.96927,254.05913,85.04465,176.24184,144.90566,152.69665,151.26424,142.55499,167.3992,156.96946,187.2250904,112.1496541,176.5873925,79.04,137.0010173
1943-09-30,140.5164,117.22466,191.12708,179.68759,130.10802,162.53217,117.22466,191.12708,130.10802,154.40351,130.10802,191.12708,113.15716,176.19428,176.19428,176.19428,264.75502,87.36726,181.39216,148.39755,156.9548,155.47488,146.29794,173.18042,161.09321,187.5808181,112.1496653,176.5874102,79.04,138.1492239
1943-10-31,138.84653,116.53555,191.09625,179.7562,129.24103,161.97754,116.53555,191.09625,129.24103,153.93723,129.24103,191.09625,113.17787,176.47349,176.47349,176.47349,263.21944,85.18187,180.14073,146.79551,155.72581,154.2497,144.99011,173.06558,159.35952,187.5995762,112.1496765,176.5874279,79.04,137.7689892
1943-11-30,131.13509,108.22787,174.01165,162.94039,114.6355,145.58435,108.22787,174.01165,114.6355,141.56899,114.6355,174.01165,113.19994,176.70673,176.70673,176.70673,240.29303,81.7029,167.43379,138.15916,144.57773,143.19958,135.14864,157.76392,148.93167,187.4682565,112.1496877,176.5874455,79.04,134.755225
1943-12-31,138.96353,114.91472,192.05052,180.33128,128.10407,161.68271,114.91472,192.05052,128.10407,153.28026,128.10407,192.05052,113.22224,177.04807,177.04807,177.04807,260.47764,85.05419,179.485,146.99843,155.87675,154.38373,144.93032,173.00385,158.12165,187.6744715,112.1496989,176.5874632,79.04,137.7777525
1944-01-31,141.02646,118.79323,200.83712,189.9913,134.49935,169.41713,118.79323,200.83712,134.49935,159.37336,134.49935,200.83712,113.24409,177.21054,177.21054,177.21054,273.00662,85.13821,188.48312,149.59598,160.10488,158.56365,148.49376,180.38207,160.83154,188.1061228,114.5560726,175.3866684,79.04,138.9398101
1944-02-29,141.47288,120.45745,203.34454,192.37946,138.16853,172.78558,120.45745,203.34454,138.16853,161.4846,138.16853,203.34454,113.2647,177.46177,177.46177,177.46177,276.3919,83.81119,191.03914,150.21339,161.35212,159.79096,149.5148,182.73095,161.51009,189.1971383,114.5560841,175.386686,79.04,139.3069638
1944-03-31,144.65684,123.59169,212.79471,201.66726,147.25352,182.48114,123.59169,212.79471,147.25352,167.33786,147.25352,212.79471,113.28112,177.78416,177.78416,177.78416,285.45756,85.9178,194.81885,153.93383,166.33015,164.71283,153.86487,190.71534,164.65291,189.613372,114.5560955,175.3867035,79.04,140.5752992
1944-04-30,142.46732,121.43482,206.36515,195.06005,141.93783,176.43064,121.43482,206.36515,141.93783,163.34966,141.93783,206.36515,113.30117,178.25256,178.25256,178.25256,280.14805,84.95666,190.98559,151.37991,162.5282,160.93961,150.66999,185.10334,163.00918,189.8598694,114.556107,175.3867211,79.04,139.7219333
1944-05-31,149.37906,127.75462,220.78025,208.4448,153.23563,189.61435,127.75462,220.78025,153.23563,173.30543,153.23563,220.78025,113.31851,178.314,178.314,178.314,298.02149,88.10562,202.08549,159.0504,171.93741,170.24881,158.9999,197.85575,171.24897,190.2775611,114.5561184,175.3867386,79.04,142.1903702
1944-06-30,156.78149,134.294,243.43211,231.36107,170.63356,210.10562,134.294,243.43211,170.63356,186.63141,170.63356,243.43211,113.33981,178.41094,178.41094,178.41094,336.43646,92.53737,220.96068,167.82051,183.96365,182.14843,169.2854,216.29796,180.5394,190.5439497,114.5561299,175.3867561,79.04,144.9725751
1944-07-31,154.48425,132.61694,240.03914,228.51915,167.70954,206.84118,132.61694,240.03914,167.70954,184.16545,167.70954,240.03914,113.36169,178.89812,178.89812,178.89812,337.71492,91.45343,221.3858,165.35848,181.35607,179.55747,166.8025,212.90284,177.06221,190.9822008,114.5561413,175.3867737,79.04,144.298812
1944-08-31,156.58993,133.73574,248.2613,236.98712,171.07547,212.45934,133.73574,248.2613,171.07547,188.09643,171.07547,248.2613,113.38413,179.30345,179.30345,179.30345,345.21219,92.48585,232.32293,167.98801,184.91941,183.0765,169.82721,218.84696,179.84846,191.9180136,114.5561528,175.3867912,79.04,145.0442322
1944-09-30,156.60104,133.92969,248.35157,237.16465,171.49802,212.76034,133.92969,248.35157,171.49802,188.26703,171.49802,248.35157,113.39966,179.48413,179.48413,179.48413,351.39149,92.89052,235.96784,168.02843,184.89928,183.04741,169.80735,219.02447,179.70818,192.167507,114.5561642,175.3868087,79.04,145.0740056
1944-10-31,156.99131,134.23042,247.5803,237.19505,169.80057,211.37705,134.23042,247.5803,169.80057,188.18606,169.80057,247.5803,113.42269,179.65135,179.65135,179.65135,346.71798,93.23129,236.41028,168.34038,184.95058,183.08905,169.8949,218.54596,180.12995,192.4173248,114.5561757,175.3868263,79.04,145.1454298
1944-11-30,159.64612,138.71211,253.39805,242.96842,175.13932,217.18354,138.71211,253.39805,175.13932,193.53868,175.13932,253.39805,113.44435,179.78135,179.78135,179.78135,349.66508,94.08471,238.94058,171.26797,189.03442,187.12263,173.45298,224.31313,182.52604,192.8406429,114.5561872,175.3868438,79.04,146.2485734
1944-12-31,165.4866,148.77696,272.2875,262.3138,194.84603,237.49724,148.77696,272.2875,194.84603,207.77382,194.84603,272.2875,113.46023,179.93878,179.93878,179.93878,367.04344,95.74841,253.18407,178.20252,199.89173,197.86077,182.57061,241.62644,189.35471,193.0913357,114.5561986,175.3868614,79.04,148.8574491
1945-01-31,168.47049,153.63391,284.60112,275.70305,203.05381,247.86961,153.63391,284.60112,203.05381,215.86336,203.05381,284.60112,113.47793,180.85659,180.85659,180.85659,390.09377,96.59847,266.68587,181.89095,205.69207,203.59228,187.37087,251.43631,192.34897,196.2773428,115.0562479,180.2275387,91.2,150.1840082
1945-02-28,178.47099,165.7962,309.57979,301.67925,223.0865,270.97408,165.7962,309.57979,223.0865,233.88055,223.0865,309.57979,113.492,181.51575,181.51575,181.51575,417.98547,101.63115,284.23246,193.25764,220.98766,218.72155,200.75871,274.38986,205.48641,198.0634666,115.0562594,180.2275568,91.2,153.6893547
1945-03-31,172.00637,158.26596,291.13959,282.7327,209.01392,254.35707,158.26596,291.13959,209.01392,221.6037,209.01392,291.13959,113.5088,181.57033,181.57033,181.57033,391.61059,97.74523,271.78507,185.77539,210.95739,208.7832,191.9987,258.97999,196.4335,199.6677807,115.0562709,180.2275748,91.2,151.4961054
1945-04-30,185.15518,171.85869,318.15294,308.63759,230.32677,279.12552,171.85869,318.15294,230.32677,241.40069,230.32677,318.15294,113.52991,181.8074,181.8074,181.8074,424.66252,104.95299,292.42117,200.34452,228.77104,226.40282,207.90707,282.54487,214.14708,202.5429967,115.0562824,180.2275928,91.2,155.6419534
1945-05-31,188.14369,172.47486,328.06491,318.9208,240.99306,289.93662,172.47486,328.06491,240.99306,245.59384,240.99306,328.06491,113.55262,181.99878,181.99878,181.99878,437.78459,105.73816,300.53059,203.85359,233.20999,230.7845,211.73854,289.87836,218.33195,203.2316429,115.0562939,180.2276108,91.2,156.4046088
1945-06-30,188.24297,175.67203,340.25841,333.86676,258.3421,305.76104,175.67203,340.25841,258.3421,252.43423,258.3421,340.25841,113.56851,182.31886,182.31886,182.31886,452.71305,103.57748,309.28054,204.70279,237.23181,234.75295,214.61994,300.26143,218.18654,204.8168497,115.0563054,180.2276288,91.2,157.0186186
1945-07-31,184.62692,169.40556,326.21752,319.32162,243.0635,290.41086,169.40556,326.21752,243.0635,242.72349,243.0635,326.21752,113.59157,182.28908,182.28908,182.28908,440.58034,102.69384,299.66717,200.31808,229.33588,226.92779,208.25428,287.40549,214.24871,204.9602215,115.0563169,180.2276469,91.2,155.5698658
1945-08-31,195.98459,175.55822,348.16088,338.99202,252.58717,305.86767,175.55822,348.16088,252.58717,255.29477,252.58717,348.16088,113.61417,182.56337,182.56337,182.56337,467.36762,110.99625,322.93153,212.77376,243.60984,241.04052,220.81173,304.44204,227.98633,206.0055186,115.0563284,180.2276649,91.2,158.4183525
1945-09-30,204.92943,184.71905,370.83243,360.93085,268.77391,325.627,184.71905,370.83243,268.77391,270.26771,268.77391,370.83243,113.63451,182.84811,182.84811,182.84811,499.56925,116.97682,344.38194,222.95619,257.20842,254.48362,232.56246,324.12654,237.98194,207.2415517,115.0563399,180.2276829,91.2,161.1051042
1945-10-31,212.36862,194.71939,395.05689,388.33845,286.61534,347.07041,194.71939,395.05689,286.61534,286.41115,286.61534,395.05689,113.65849,183.11208,183.11208,183.11208,540.98354,118.85477,365.27731,231.71603,270.33177,267.45522,243.62921,345.00818,245.63972,209.0238291,115.0563514,180.2277009,91.2,163.5940485
1945-11-30,222.65808,211.20749,434.06197,431.98541,317.30165,382.78348,211.20749,434.06197,317.30165,312.67634,317.30165,434.06197,113.6744,183.27224,183.27224,183.27224,596.75895,121.61759,399.30691,244.14326,290.9784,287.86879,260.5508,379.54335,255.37688,210.6124102,115.0563629,180.227719,91.2,167.2724561
1945-12-31,224.99228,210.62615,445.34577,446.41079,321.33133,390.18951,210.62615,445.34577,321.33133,316.31017,321.33133,445.34577,113.6977,183.63799,183.63799,183.63799,619.19708,124.05434,415.47086,247.13743,295.57776,292.4046,263.9916,387.26051,258.34819,209.0749396,115.0563744,180.227737,91.2,167.7816469
1946-01-31,238.17513,224.08773,490.27461,496.89034,362.80181,435.0503,224.08773,490.27461,362.80181,342.37374,362.80181,490.27461,113.72044,184.33374,184.33374,184.33374,677.46353,130.44655,455.61573,262.64627,317.15303,313.73363,282.61699,422.76757,276.80174,210.5384642,121.3659164,185.0578403,140.48,171.5239908
1946-02-28,224.91787,208.96233,455.34666,461.67072,335.15373,402.9765,208.96233,455.34666,335.15373,318.62339,335.15373,455.34666,113.74,185.1947,185.1947,185.1947,631.5315,124.28604,427.14521,247.57122,296.84064,293.62455,264.93749,392.54015,259.06373,211.2332411,121.3659286,185.0578588,140.48,167.9899371
1946-03-31,238.1506,221.0453,481.95431,483.75867,349.85196,423.58653,221.0453,481.95431,349.85196,337.14457,349.85196,481.95431,113.76139,184.46256,184.46256,184.46256,657.17168,130.90696,454.9199,262.23339,315.90801,312.47066,281.18842,415.42191,271.50708,211.9303108,121.3659407,185.0578773,140.48,171.2783354
1946-04-30,247.88859,228.62589,510.12158,516.78168,366.50714,446.04726,228.62589,510.12158,366.50714,352.77765,366.50714,510.12158,113.7838,184.07458,184.07458,184.07458,698.17919,135.11717,474.82356,273.46265,330.87118,327.25539,293.58166,437.52692,282.16917,209.4083401,121.3659528,185.0578959,140.48,173.6662777
1946-05-31,257.09474,240.7299,540.66082,545.17998,388.03035,472.49603,240.7299,540.66082,388.03035,372.6759,388.03035,540.66082,113.80644,184.15845,184.15845,184.15845,741.11721,140.05934,506.77254,284.29764,347.53593,343.72167,307.32559,463.62447,290.29141,209.5549259,121.365965,185.0579144,140.48,176.3084518
1946-06-30,247.49397,232.14441,513.18992,517.12804,368.04852,448.32658,232.14441,513.18992,368.04852,356.56246,368.04852,513.18992,113.82601,184.74033,184.74033,184.74033,705.84004,134.7901,483.58617,273.25979,332.13066,328.46829,294.23226,441.18689,279.5454,210.4560121,121.3659771,185.0579329,140.48,174.0120167
1946-07-31,241.42935,227.15505,490.77912,490.80381,349.86566,427.46303,227.15505,490.77912,349.86566,344.94529,349.86566,490.77912,113.85117,184.53466,184.53466,184.53466,670.6892,131.8837,460.3397,266.01695,321.33645,317.77668,285.31217,423.58062,272.87153,210.0351001,121.3659893,185.0579514,140.48,172.4622716
1946-08-31,226.32345,213.56437,451.09813,449.31582,321.92609,393.11401,213.56437,451.09813,321.92609,320.68132,321.92609,451.09813,113.8728,184.57999,184.57999,184.57999,614.55252,123.52119,421.23246,248.93646,299.31913,295.98738,266.27561,391.00845,254.48763,209.2579702,121.3660014,185.0579699,140.48,168.750926
1946-09-30,204.65377,188.71279,386.59399,381.22036,270.00155,333.30428,188.71279,386.59399,270.00155,279.09546,270.00155,386.59399,113.89501,184.35603,184.35603,184.35603,531.15774,112.42752,362.3964,223.99188,264.91855,261.95492,236.76794,336.45256,229.11521,208.6720479,121.3660135,185.0579884,140.48,162.6009753
1946-10-31,201.54718,189.88205,382.88433,375.68532,272.53369,333.26803,189.88205,382.88433,272.53369,278.62104,272.53369,382.88433,113.91779,184.80377,184.80377,184.80377,510.23012,108.536,350.83124,220.70409,261.77727,258.83568,234.00804,334.7818,227.73686,209.4024001,121.3660257,185.0580069,140.48,162.1723768
1946-11-30,201.56354,189.8981,382.34201,373.58705,275.42284,334.79851,189.8981,382.34201,275.42284,278.43549,275.42284,382.34201,113.9392,184.62575,184.62575,184.62575,495.79061,109.17209,345.29372,220.72387,261.92284,258.96667,233.98465,334.5493,227.12311,208.2716271,121.3660378,185.0580254,140.48,162.1689975
1946-12-31,211.62769,196.89787,400.05124,390.90248,286.77445,349.45147,196.89787,400.05124,286.77445,290.0154,286.77445,400.05124,113.96233,185.1864,185.1864,185.1864,521.07593,115.30813,365.00896,231.73126,275.07258,271.95505,245.40964,348.96803,237.49605,210.3335162,121.3660499,185.0580439,140.48,164.6345974
1947-01-31,213.94009,200.35135,413.72008,406.74371,300.82125,363.97987,200.35135,413.72008,300.82125,297.51334,300.82125,413.72008,113.98501,185.58171,185.58171,185.58171,539.26148,114.69453,381.45954,234.737,279.67531,276.49201,249.37149,360.33748,243.54982,211.2379503,128.8991436,208.042253,126.4,165.5379523
1947-02-28,211.58186,197.38189,411.88485,406.17844,302.49725,364.18652,197.38189,411.88485,302.49725,294.64871,302.49725,411.88485,114.0045,185.66646,185.66646,185.66646,533.38353,113.88161,376.56771,232.27399,276.73135,273.56774,246.76557,358.68118,241.6835,211.7660452,128.8991565,208.0422738,126.4,164.9207413
1947-03-31,208.45959,195.73796,398.21357,390.02342,295.08806,353.68239,195.73796,398.21357,295.08806,288.5317,295.08806,398.21357,114.02673,186.08693,186.08693,186.08693,508.20783,112.04837,363.92445,228.49153,271.18397,268.0701,242.14545,348.6423,238.08096,211.9142814,128.8991693,208.0422946,126.4,164.0637862
1947-04-30,199.3014,185.95309,364.06215,355.19741,269.41923,323.13333,185.95309,364.06215,269.41923,268.94744,269.41923,364.06215,114.04863,185.82021,185.82021,185.82021,462.01174,105.9071,329.8906,217.58731,254.61379,251.67679,228.52447,320.65255,229.4491,211.6811757,128.8991822,208.0423154,126.4,161.2087136
1947-05-31,198.07782,183.41739,348.28662,337.58516,258.81783,309.77483,183.41739,348.28662,258.81783,261.28671,258.81783,348.28662,114.06938,185.93944,185.93944,185.93944,431.38036,105.38147,312.65909,215.50554,249.49973,246.60914,224.60427,308.34333,229.7639,212.0198656,128.8991951,208.0423362,126.4,160.4475624
1947-06-30,208.62691,192.12542,365.39715,356.43331,273.45016,326.14069,192.12542,365.39715,273.45016,273.90742,273.45016,365.39715,114.09265,186.05987,186.05987,186.05987,444.53746,113.70523,326.05841,226.94861,262.64669,259.59145,236.33858,324.00571,242.48432,211.405008,128.899208,208.042357,126.4,163.1759722
1947-07-31,216.74791,203.10463,390.35697,381.08702,295.73458,350.569,203.10463,390.35697,295.73458,291.08892,295.73458,390.35697,114.11547,186.14223,186.14223,186.14223,467.34223,116.90696,343.10931,236.37261,276.55211,273.32213,247.99716,346.38915,251.73098,211.743256,128.8992209,208.0423778,126.4,165.8351739
