Date,AUD,AUST,BELG,CAD,DNMK,FNLD,FRA,GER,HNGK,IRLD,ISRL,ITA,JPY,GREC REB,NTHRL,NZL,NHNKBU,NRWY,PRTGL,SNGPR,SPA,SWE,SWISS,UK,US,BRA,CHL,CHN,CHN50,CHN-A,CHN-A50,GREC,CLMB,CZCHRPB,EGYPT,HUNG,INDO,INDI,INDI.D,KOR,KUWT,KUWT.D,MLYS,MXCO,PRU,PHLPN,PLND,QATR,THAIL,QATR.D,SADIA,SADIA.D,STHAF,TAIW,TRKY,UAE,UAE.D,ARGNT,BAHRN,BAHRN.D,BNGLDSH,BSNIA,BTSWNA,ESTN,BULGR,CROTIA,GHNA,IVRYCST,JMCA,JRDN,KZKSTN,KNYA,LBNON,LTHNIA,MAURITH,PKSTN,MRCCO,NGER,OMAN,OMAN.D,PKSTN.D,RUSS.GRW,RUSS.VAL,PKSTN.VAL,PNMA,ROMAN,SNGL,SRI.LNK,SRBIA,SLOVIA,TRNDAD,TNSIA,UKRN,VTNAM,ZMBWE
1995-06-95,822.777,1980.176,3992.887,975.082,2719.553,187.88,1868.446,1792.108,12724.838,242.657,90.665,410.949,4752.091,,4377.559,167.125,90.009,2319.529,89.353,4590.516,757.969,3905.682,2579.337,2162.096,1425.372,732.695,1798.542,71.847,,,,331.501,147.448,76.351,119.569,91.437,634.644,120.954,,198.595,,,431.463,1028.807,206.385,668.425,445.304,,741.653,,,,237.408,269.256,263.832,,,1231.79,,,,,,,,,,,,128.188,,,,,,118.422,113.349,,,,,,,,,,,127.521,,,,,,,
1995-07-95,900.206,1992.538,4128.03,992.815,2911.914,208.274,1954.579,1898.964,12982.956,250.436,91.491,443.396,5131.043,,4629.496,174.759,97.121,2425.1,90.55,4685.432,814.188,4178.863,2606.79,2283.015,1474.114,759.925,1696.785,75.431,,,,353.06,140.841,79.441,112.842,92.773,651.884,126,,206.361,,,440.799,1123.157,223.384,679.189,426.208,,728.751,,,,241.047,254.941,281.209,,,1295.321,,,,,,,,,,,,124.083,,,,,,130.461,108.719,,,,,,,,,,,128.039,,,,,,,
1995-08-95,917.716,1842.146,3900.12,993.952,2760.299,204.691,1830.983,1797.031,12553.786,250.404,95.98,433.109,4925.43,,4355.309,167.982,93.179,2285.915,83.298,4457.179,787.587,4068.921,2544.058,2229.176,1474.553,800.397,1579.364,71.043,,,,334.571,130.879,79.969,114.366,92.812,619.729,121.463,,199.214,,,415.708,1161.574,226.54,641.421,409.385,,689.754,,,,242.603,230.352,226.598,,,1266.044,,,,,,,,,,,,120.727,,,,,,129.876,104.575,,,,,,,,,,,123.104,,,,,,,
1995-09-95,912.758,1851.453,4044.852,989.825,2806.377,213.751,1797.279,1822.527,13305.281,256.851,97.768,429.144,4967.865,,4569.305,171.424,94.201,2368.415,86.863,4435.221,789.588,4632.482,2765.713,2296.67,1541.034,840.725,1536.345,67.952,,,,343.413,123.665,85.666,115.493,92.286,602.42,117.977,,217.984,,,407.882,1091.488,219.623,611.329,438.275,,686.174,,,,248.8,241.943,209.061,,,1231.237,,,,,,,,,,,,119.45,,,,,,116.985,109.145,,,,,,,,,,,110.623,,,,,,,
1995-10-95,890.893,1765.201,4058.725,981.959,2814.326,182.952,1825.707,1801.055,13334.027,252.008,92.146,408.94,4690.642,,4505.696,178.069,88.885,2254.017,86.667,4424.515,765.547,4436.546,2883.228,2294.263,1540.647,762.712,1500.25,63.741,,,,329.182,115.286,85.073,113.8,81.256,611.048,114.893,,221.705,,,385.42,947.652,205.436,561.94,393.584,,675.038,,,,254.436,232.277,228.728,,,1163.514,,,,,,,,,,,,117.726,,,,,,100.8,114.03,,,,,,,,,,,113.384,,,,,,,
1995-11-95,910.13,1703.241,4130.786,1019,2829.618,179.644,1817.561,1805.357,13370.614,253.429,92.443,386.39,4968.914,,4651.811,172.948,94.102,2242.183,83.315,4526.207,824.62,4590.136,2920.913,2308.149,1608.724,761.545,1427.829,59.252,,,,306.401,107.635,78.318,115.374,79.758,583.654,98.202,,204.105,,,386.148,1029.61,211.636,559.34,385.102,,634.533,,,,260.248,228.458,179.768,,,1335.996,,,,,,,,,,,,112.776,,,,,,87.973,114.848,,,,,,,,,,,107.348,,,,,,,
1995-12-95,929.582,1747.07,4365.785,1029.112,2900.698,151.646,1895.182,1861.355,13808.176,259.33,96.636,423.641,5223.576,,4856.857,175.277,98.88,2300.198,86.042,4858.999,863.742,4488.896,3036.661,2369.333,1633.386,748.557,1527.937,56.509,,,,321.587,118.607,80.136,115.747,82.873,638.013,102.215,,195.793,,,408.607,1057.033,226.973,599.565,375.956,,680.01,,,,272.766,246.722,173.547,,,1461.536,,,,,,,,,,,,122.693,,,,,,96.874,119.214,,,,,,,,,,,110.472,,,,,,,
1996-01-96,958.405,1849.145,4465.504,1083.024,2997.558,149.925,1973.007,1942.424,15587.928,263.815,95.587,443.112,5155.538,,4889.128,177.157,97.541,2258.198,93.698,5118.169,871.665,4381.649,2855.244,2365.789,1692.017,878.213,1465.777,65.163,,,,341.742,115.811,82.209,109.619,121.132,722.79,92.39,,191.169,,,423.596,1184.103,240.591,660.384,499.149,,742.428,,,,296.91,229.013,204.389,,,1635.073,,,,,,,,,,,,119.13,,,,,,102.038,115.51,,,,,,,,,,,115.704,,,,,,,
1996-02-96,989.684,1842.489,4420.499,1073.91,3039.928,146.893,1996.968,1960.424,15414.139,267.505,99.486,439.089,5064.366,,4999.835,179.884,95.775,2331.818,96.867,5172.458,930.487,4812.138,2983.453,2385.123,1709.998,843.594,1448.543,67.095,,,,356.005,122.563,87.707,113.356,121.547,734.975,112.837,,187.825,,,439.429,1075.752,235.02,649.759,503.201,,700.915,,,,273.5,233.276,228.279,,,1405.578,,,,,,,,,,,,117.635,,,,,,111.387,119.683,,,,,,,,,,,117.779,,,,,,,
1996-03-96,986.219,1827.856,4318.816,1095.467,2966.301,147.439,2057.382,1953.712,15428.45,277.954,91.225,422.032,5243.706,,5150.854,182.245,99.488,2376.659,98.342,5093.853,917.819,4926.102,3245.995,2372.008,1727.687,832.951,1397.314,64.01,,,,356.249,113.606,94.641,109.105,120.575,723.413,114.001,,191.873,,,467.565,1162.024,230.555,637.353,498.523,,690.361,,,,268.104,246.045,235.361,,,1455.677,,,,,,,,,,,,113.491,,,,,,102.228,126.834,,,,,,,,,,,118.107,,,,,,,
1996-04-96,1035.627,1840.239,4433.749,1141.137,2948.013,147.455,2095.442,1883.169,15464.086,286.866,96.669,479.908,5542.462,,5176.99,181.942,105.098,2520.503,95.342,5128.224,953.965,4874.912,3120.311,2418.213,1753.61,850.708,1486.869,60.623,,,,332.555,128.914,100.032,107.657,122.651,782.745,128.136,,214.227,,,492.101,1228.793,248.818,656.899,523.195,,706.459,,,,257.353,307.544,224.78,,,1601.665,,,,,,,,,,,,115.328,,,,,,103.527,134.19,,,,,,,,,,,108.225,,,,,,,
1996-05-96,1028.644,1941.08,4508.578,1159.711,2958.919,163.062,2073.044,1910.831,15928.254,298.161,92.599,477.445,5257.828,,5420.142,172.026,99.645,2550.574,100.259,4874.021,947.289,5094.046,3016.938,2446.498,1800.809,916.468,1480.803,63.405,,,,338.304,122.339,104.843,109.556,135.735,760.409,123.335,,188.53,,,472.922,1237.073,237.907,730.218,497.546,,718.019,,,,251.018,297.438,211.767,,,1648.085,,,,,,,,,,,,110.998,,,,,,116.769,136.887,,,,,,,,,,,104.646,,,,,,,
1996-06-96,995.66,1823.051,4532.983,1128.462,3038.678,155.826,2111.173,1950.475,15559.034,302.099,89.854,479.532,5286.238,,5436.043,179.577,100.137,2556.595,105.551,4702.435,987.833,5164.637,3168.183,2432.221,1811.811,961.213,1554.177,64.413,,,,336.887,122.067,103.928,109.786,146.233,745.679,128.397,,167.294,,,474.814,1223.059,246.887,743.393,571.6,,677.246,,,,253.283,338.067,236.926,,,1677.905,,,,,,,,,,,,104.095,,,,,,112.282,140.752,,,,,,,,,,,93.289,,,,,,,
1996-07-96,949.936,1783.584,4587.62,1094.479,3088.209,157.818,2053.228,1956.73,14850.663,292.57,81.153,444.305,5050.132,,5353.283,188.257,95.609,2438.379,106.964,4343.999,943.424,4954.958,3105.636,2449.195,1732.479,951.216,1531.593,62.161,,,,343.419,121.167,109.017,125.092,127.117,664.61,117.803,,161.219,,,445.926,1143.965,253.983,687.684,545.44,,579.927,,,,232.631,311.067,202.16,,,1449.595,,,,,,,,,,,,102.809,,,,,,94.028,148.699,,,,,,,,,,,86.81,,,,,,,
1996-08-96,1011.755,1800.969,4634.449,1143.894,3203.675,175.469,2011.734,2002.543,15336.855,305.147,85.438,441.087,4825.021,,5447.015,193.302,91.299,2504.13,110.995,4442.755,964.369,5288.384,3241.777,2576.079,1771.655,969.204,1483.06,61.96,,,,364.221,121.583,116.7,130.125,152.707,688.748,115.446,,152.686,,,470.156,1249.648,261.683,728.143,592.481,,589.532,,,,235.215,324.067,198.691,,,1429.749,,,,,,,,,,,,107.206,,,,,,90.3,149.062,,,,,,,,,,,86.479,,,,,,,
1996-09-96,1013.653,1749.219,4697.038,1189.779,3196.2,177.394,2123.515,2016.292,16383.495,318.464,87.292,469.609,4992.783,,5589.199,192.628,94.68,2519.39,108.222,4435.332,988.829,5510.127,3164.895,2635.71,1871.283,988.224,1506.309,61.243,,,,362.059,129.771,108.827,144.247,145.087,734.153,106.139,,150.821,,,478.072,1247.852,260.221,711.512,616.857,,589.746,,,,238.116,331.774,217.595,,,1559.67,,,,,,,,,,,,109.71,,,,,,87.046,155.707,,,,,,,,,,,89.374,,,,,,,
1996-10-96,1053.49,1761.886,4769.879,1283.448,3303.924,181.763,2169.343,2035.435,17072.71,328.224,84.477,443.92,4658.381,,5732.744,205.432,88.285,2614.389,110.36,4285.373,1020.501,5752.779,3156.899,2760.599,1919.512,1014.623,1479.896,59.739,,,,354.739,134.804,97.394,147.014,150.884,728.811,103.834,,141.342,,,488.059,1173.142,241.9,657.089,559.145,,476.23,,,,233.4,321.288,227.355,,,1549.869,,,,,,,,,,,,107.62,,,,,,86.3,160.546,,,,,,,,,,,93.14,,,,,,,
1996-11-96,1097.51,1803.938,4915.538,1377.418,3387.112,197.057,2285.227,2116.84,18471.015,338.092,89.803,479.259,4747.817,,6094.523,208.428,89.927,2805.445,112.186,4446.682,1107.239,6141.796,3184.992,2917.921,2064.995,1015.544,1390.343,66.637,,,,339.43,131.905,98.697,173.863,156.991,793.536,94.665,,138.743,,,508.004,1223.415,229.997,689.693,578.615,,487.615,,,,229.093,340.174,240.191,,,1657.669,,,,,,,,,,,,106.797,,,,,,90.64,158.482,,,,,,,,,,,94.9,,,,,,,
1996-12-96,1095.366,1832.154,4939.402,1330.42,3549.816,204.3,2308.592,2124.17,18375.39,342.324,94.462,480.552,4420.198,,6241.91,208.136,83.682,2972.982,117.382,4525.455,1220.225,6194.552,3123.033,3019.034,2026.293,1066.7,1321.124,77.679,,,,343.022,131.748,104.597,183.88,171.725,813.531,99.994,,121.12,,,512.989,1254.74,225.895,705.976,597.238,,431.166,,,,223.497,346.149,237.579,,,1757.834,,,,,,,,,,,,112.356,,,,,,80.12,162.222,,,,,100,100,,,,,93.922,,,,,,,
1997-01-97,1051.783,1758.556,5061.932,1396.336,3697.109,218.062,2361.306,2115.712,17980.63,338.386,107.521,531.766,3939.634,,6195.378,208.441,74.538,3130.22,129.124,4621.834,1200.443,6340.775,3217.538,2930.314,2165.497,1190.789,1461.559,75.954,,,,411.979,146.923,108.54,243.363,224.683,863.792,109.021,,127.513,,,521.158,1362.739,248.809,774.058,651.539,,406.118,,,,230.79,360.954,362.544,,,1914.695,,,,,,,,,,,,111.18,,,,,,96.737,168.128,,,,,127.889,147.887,,,,,95.037,,,,,,,
1997-02-97,1083.083,1763.723,5142.948,1385.783,3675.646,214.988,2374.112,2203.82,17951.34,347.816,110.692,475.664,4032.208,,6450.307,196.271,76.252,2987.071,130.628,4572.774,1158.649,6317.404,3258.87,3022.029,2181.224,1312.608,1541.08,78.19,,,,438.133,162.778,111.75,287.818,217.995,873.801,116.547,,121.383,,,543.986,1411.359,262.804,746.762,694.538,,371.817,,,,252.242,382.909,363.297,,,1932.621,,,,,,,,,,,,113.732,,,,,,102.042,178.69,,,,,136.212,188.339,,,,,97.601,,,,,,,
1997-03-97,1080.155,1783.581,5221.716,1316.716,3791.425,216.344,2448.304,2366.458,16760.853,343.399,105.44,487.8,3899.904,,6608.942,194.213,74.043,3077.539,134.899,4223.676,1206.302,6618.043,3449.408,3053.945,2084.009,1299.77,1498.083,75.93,,,,454.657,164.292,102.81,282.414,213.231,809.266,107.132,,119.042,,,513.589,1383.077,270.487,726.135,640.807,,369.769,,,,255.15,379.062,350.681,,,1890.726,,,,,,,,,,,,111.596,,,,,,95.693,210.292,,,,,131.21,168.411,,,,,97.784,,,,,,,
1997-04-97,1110.39,1710.642,5277.949,1348.11,3678.408,216.702,2349.482,2281.958,17035.002,332.339,107.354,494.973,4041.873,,6544.914,196.382,76.689,2939.001,135.216,4000.613,1277.308,6067.362,3534.145,3110.097,2221.712,1404.712,1555.747,85.96,,,,468.092,176.898,91.312,280.383,229.509,785.441,120.719,,123.177,,,455.955,1389.687,287.268,603.669,602.138,,353.326,,,,256.227,403.181,296.117,,,1989.935,,,,,,,,,,,,110.982,,,,,,92.333,225.716,,,,,130.465,192.609,,,,,112.951,,,,,,,
1997-05-97,1131.571,1803.711,5409.94,1461.317,3957.315,225.067,2330.925,2379.287,19187.281,347.596,116.714,489.734,4488.853,,6965.112,209.399,85.115,3061.43,144.645,4259.955,1376.603,6544.564,3799.211,3252.27,2347.995,1494.618,1699.437,84.99,,,,529.966,182.99,80.656,253.683,239.268,841.636,119.21,,132.802,,,465.488,1471.361,316.596,627.478,582.723,,312.979,,,,249.864,387.026,329.394,,,2144.808,,,,,,,,,,,,121.762,,,,,,91.67,207.453,,,,,135.723,227.006,,,,,111.771,,,,,,,
1997-06-97,1169.454,1785.809,5525.939,1487.599,4040.596,240.54,2525.582,2484.787,20169.665,358.186,118.961,536.438,4824.911,,7514.923,221.199,91.442,3146.419,155.2,4188.233,1477.932,7116.955,4110.323,3297.525,2455.442,1643.939,1750.102,86.891,,,,493.983,178.612,83.266,257.495,268.635,862.102,137.572,,135.201,,,453.289,1640.061,317.046,623.539,549.024,,285.748,,,,260.644,439.619,358.966,,,2189.325,,,,,,,,,,,,126.798,,,,,,97.807,211.28,,,,,168.108,264.079,,,,,127.449,,,,,,,
1997-07-97,1161.249,1897.274,5608.227,1584.911,4302.473,266.73,2570.021,2728.259,21429.93,378.807,128.447,567.653,4678.481,,8132.346,217.042,88.616,3192.676,156.46,4079.882,1396.092,7452.191,4172.999,3451.818,2650.06,1690.897,1765.053,98.79,,,,500.281,179.009,83.045,247.208,298.064,782.149,139.872,,130.262,,,409.043,1890.152,295.444,546.835,514.729,,313.392,,,,262.973,476.585,347.853,,,2351.841,,,,,,,,,,,,125.425,,,,,,126.566,210.459,,,,,197.813,305.648,,,,,143.965,,,,,,,
1997-08-97,1082.213,1781.46,5193.617,1501.931,4091.086,243.901,2375.88,2458.778,18620.824,379.615,120.921,553.059,4273.281,,7334.033,204.153,80.895,3208.128,146.703,3728.788,1368.133,7050.746,3786.485,3395.429,2493.214,1433.753,1675.097,104.617,,,,482.359,188.924,92.356,261.9,278.954,465.049,124.716,,126.035,,,285.516,1737.883,292.847,387.071,568.952,,208.415,,,,251.705,456.982,338.406,,,2288.333,,,,,,,,,,,,123.182,,,,,,108.481,218.171,,,,,192.105,284.599,,,,,129.646,,,,,,,
1997-09-97,1134.923,1913.7,5499.105,1590.105,4564.377,289.304,2628.186,2648.581,19800.246,391.538,126.282,633.417,4209.23,,7981.679,213.839,79.867,3560.322,166.58,3871.879,1565.127,7896.116,4175.496,3689.897,2623.869,1588.535,1692.451,87.221,,,,566.518,198.384,94.541,271,297.704,499.091,126.895,,113.563,,,264.7,1998.778,293.5,341.135,596.999,,233.223,,,,247.263,403.085,416.259,,,2371.743,,,,,,,,,,,,123.412,,,,,,116.086,217.425,,,,,192.593,321.129,,,,,124.733,,,,,,,
1997-10-97,982.555,1870.37,5468.017,1515.517,4365.552,267.989,2453.219,2464.031,14085.049,383.973,115.417,595.349,3817.695,,7638.675,195.563,72.385,3453.576,161.25,3131.34,1415.531,7106.867,4151.435,3549.853,2552.82,1205.588,1525.741,73.056,,,,485.681,196.491,86.752,260.991,280.279,425.046,122.577,,78.068,,,209.494,1628.14,264.226,299.15,504.269,,153.898,,,,220.165,315.475,440.182,,,1928.737,,,,,,,,,,,,115.238,,,,,,109.995,223.162,,,,,159.115,281.245,,,,,113.479,,,,,,,
1997-11-97,962.611,1744.776,5526.441,1470.067,4416.262,255.487,2505.811,2549.955,13896.812,380.925,117.969,610.346,3583.906,,7578.163,189.549,67.903,3219.115,168.537,3416.716,1500.712,7275.208,4282.885,3567.331,2676.92,1241.609,1415.762,59.832,,,,473.291,179.435,78.414,241.003,271.487,323.488,109.36,,58.532,,,164.958,1786.175,264.95,293.115,450.571,,138.215,,,,209.973,318.447,432.095,,,2087.806,,,,,,,,,,,,114.049,,,,,,103.805,223.562,,,,,111.049,236.323,,,,,102.841,,,,,,,
1997-12-97,991.087,1867.984,5654.246,1507.809,4792.761,240.649,2595.003,2656.228,14096.482,396.557,118.092,655.39,3379.349,,7771.263,181.048,63.991,3173.362,172.963,3165.589,1539.804,7029.422,4523.406,3701.959,2716.982,1358.364,1394.092,58.062,,,,467.246,186.772,80.862,241.305,335.22,211.057,111.263,,40.371,,,164.243,1931.316,272.209,264.122,463.49,,114.553,,,,205.21,324.371,518.049,,,2190.166,,,,,,,,,,,,114.064,,,,,,102.64,219.753,,,,,146.72,277.281,,,,,106.26,,,,,,,
1998-01-98,1057.424,1931.884,5869.58,1481.417,4810.358,260.384,2688.376,2736.999,12132.877,423.346,107.975,715.398,3681.389,,7848.157,178.612,69.667,2927.742,190.867,2598.546,1663.92,7213.414,4697.004,3881.81,2752.48,1243.665,1187.336,43.293,,,,432.359,175.922,72.527,223.971,304.458,138.365,99.721,,68.872,,,145.806,1660.191,241.19,261.295,456.482,,153.771,,,,213.871,306.889,493.907,,,1993.244,,,,,,,,,,,,113.081,,,,,,93.711,219.535,,,,,108.065,188.941,,,,,100.143,,,,,,,
1998-02-98,1076.738,2070.097,6154.926,1607.625,4928.747,309.622,2915.176,2912.116,14536.028,470.661,112.797,745.794,3701.101,,8653.949,183.3,70.001,3002.461,211.804,3270.122,1878.025,7895.693,5144.554,4151.048,2946.083,1338.247,1312.491,58.655,,,,446.155,151.159,80.923,225.505,337.356,159.027,110.227,,64.654,,,218.778,1718.176,231.566,334.358,583.423,,184.61,,,,224.427,372.114,444.816,,,2124.491,,,,,,,,,,,,108.553,,,,,,95.497,232.144,,,,,135.398,213.845,,,,,106.919,,,,,,,
1998-03-98,1080.842,2174.949,6676.108,1729.323,5513.722,323.027,3240.971,3108.863,14234.918,489.91,120.795,892.523,3449.814,,8931.77,175.995,65.517,3254.872,229.634,3239.738,2128.765,8453.808,5257.38,4370.304,3099.36,1463.526,1401.898,57.141,,,,574.713,144.283,85.965,237.51,375.996,187.383,118.256,,64.229,,,213.137,1808.201,257.183,356.276,549.947,,164.26,,,,239.806,352.244,405.442,,,2220.713,,,,,,,,,,,,107.569,,,,,,90.003,237.95,,,,,132.239,236.656,,,,,111.936,,,,,,,
1998-04-98,1065.601,2361.669,7136.349,1738.194,5283.041,382.346,3347.429,3224.75,12729.687,529.117,120.806,874.571,3436.352,,9241.94,176.215,65.213,3433.224,247.454,3031.675,2193.455,8874.721,5231.906,4379.814,3136.193,1405.776,1309.879,51.256,,,,728.356,151.394,89.72,228.051,364.55,164.003,120.726,,62.566,,,179.618,1848.862,270.787,320.97,604.169,,148.231,,,,260.815,319.047,498.538,,,2193.274,,,,,,,,,,,,107.364,,,,,,90.38,266.103,,,,,127.23,232.894,,,,,124.107,,,,,,,
1998-05-98,1005.075,2496.988,7572.138,1717.668,5432.523,376.602,3522.303,3484.611,10992.932,506.238,129.37,920.175,3247.981,,9731.716,164.644,61.592,3160.178,242.234,2502.996,2211.255,9148.445,5457.905,4218.125,3073.75,1186.732,1200.496,44.529,,,,738.173,138.555,81.903,204.679,314.936,107.892,106.968,,47.004,,,148.224,1600.753,263.169,309.9,530.513,,107.607,,,,229.555,289.011,423.601,,,1928.336,,,,,,,,,,,,105.556,,,,,,56.282,280.378,,,,,81.233,137.207,,,,,98.337,,,,,,,
